5,-0,-0,0,0,-0
6,-0.0410431473666598,0.458785146099893,1.23297969276146,-2.16207693525083,-0.286849857550092
7,0.0456706679503668,0.0878326984043539,-0.83758143697288,-4.14092767568928,0.149633284474139
8,1.31595757560365,1.10617923014649,-1.11678522827582,-3.88177200351885,0.101362422652959
9,0.195434270264388,0.268150808269764,-1.57242555178279,-1.15693774315279,0.546657486393017
10,0.549467246409686,0.808768047422775,-1.21123673242778,-0.642410848362932,1.10591432125061
11,0.135178567592616,0.20608502926235,-1.98009950776934,-0.231159529543102,-0.711424776160434
12,-0.389258282188908,1.8337514749895,-0.825633980037423,-0.492327049429847,-1.83423665955927
13,0.323421323336718,1.95235179691333,-0.174808749174919,-1.06521523472122,-1.82831959674738
14,-0.0884834840342582,2.41038843969441,0.144381896800128,-0.459606389424876,-2.4966626317851
15,0.75271467494626,2.69335355923672,0.43320275967935,-0.609749769551238,-2.80024504263002
16,0.974217031715282,2.49111619632511,0.566120331533066,-1.12599689467324,-3.71079396292576
17,1.28275452161729,2.27662363347465,0.0150341643739071,-2.38421097146545,-4.20692447976378
18,1.6692990706001,2.56936194105596,0.0480371390933028,-2.65342171178287,-7.15617901765333
19,1.72466939792074,2.00253274332922,0.303865619392225,-2.33558387260347,-6.79150944595939
20,2.55889755977083,2.45727298377621,1.24793882704391,-2.54590376525219,-7.83259233485874
21,3.13465536831043,1.61965891520913,0.821592958414634,-2.75332582600614,-8.27169807226098
22,4.34174353778761,0.899987067251269,0.283628492076532,-3.94329771045803,-9.68924758140722
23,4.91597289572981,1.29507588860889,0.165414227328799,-4.06400135480399,-9.05301014553573
24,6.40650252943517,2.385639573893,0.154644049980067,-4.07224394606381,-8.34718761918987
25,9.3581729502487,3.74717554737413,-0.134444865592635,-5.9665497602864,-12.1095687555746
26,13.98463284057,5.78715494144523,-0.532262590262118,-8.15732836126265,-17.003986339322
27,17.7059126990244,7.49268565584136,-0.912237326785794,-9.55112245053126,-18.5575519076754
